1591,791,505,184,41,36
1592,791,505,174,43,39
1593,791,506,166,43,39
1594,791,507,159,44,39
1595,791,507,151,46,40
1596,791,506,145,50,40
1597,791,508,140,50,39
1598,791,509,136,51,40
1599,791,511,133,52,39
1600,791,515,132,49,39
1601,791,517,132,50,41
1602,791,521,133,47,43
1603,791,524,136,47,44
1604,791,528,136,45,48
1605,791,533,136,42,53
1606,791,537,139,39,55
1607,791,540,141,39,59
1608,791,544,143,38,61
1609,791,548,147,36,61
1610,791,552,150,35,65
1611,791,554,152,36,71
1612,791,558,156,36,75
1613,791,561,161,38,76
1614,791,564,165,36,80
1615,791,564,171,41,82
1616,791,569,181,39,81
1617,791,571,190,41,82
1618,791,574,201,42,83
1619,791,578,214,44,83
1620,791,582,228,42,83
1621,791,587,244,41,83
1622,791,589,265,47,82
1623,791,565,260,109,108
1624,791,582,286,100,101
1625,791,592,318,105,104
1626,791,596,343,109,105
1627,791,598,372,112,105
1628,791,597,404,113,104
1629,791,596,438,114,103
1630,791,601,475,119,105
1631,791,603,515,123,105
1632,791,600,556,129,109
1633,791,596,600,137,114
1634,791,605,645,149,121
1635,791,605,694,163,129
1636,791,594,748,179,142
1637,791,590,805,197,156
1638,791,583,868,218,172
1639,791,579,940,241,189
1640,791,576,1019,263,206
1641,791,572,1109,284,223
1642,791,568,1213,307,241
1643,791,562,1327,330,263
1644,791,544,1432,377,307
