697,360,537,157,20,39
698,360,536,143,19,40
699,360,533,130,20,44
700,360,529,121,21,41
701,360,525,113,23,38
702,360,521,104,23,39
703,360,518,96,21,39
704,360,513,86,22,44
705,360,509,80,20,42
706,360,504,71,21,44
707,360,497,65,22,44
708,360,491,61,19,42
709,360,487,55,17,44
710,360,481,51,15,43
711,360,474,49,14,29
712,360,467,45,17,42
713,360,459,42,21,38
714,360,451,41,24,40
715,360,443,39,29,40
716,360,437,39,31,39
717,360,430,39,34,38
718,360,424,39,36,36
719,360,418,44,38,31
720,360,413,45,39,31
721,360,408,47,40,30
722,360,402,49,40,29
723,360,397,52,40,28
724,360,392,54,44,32
725,360,385,56,47,33
726,360,379,61,48,38
727,360,373,68,48,39
728,360,365,79,49,38
729,360,357,89,51,39
730,360,351,97,50,43
731,360,341,113,58,38
732,360,333,124,60,39
733,360,325,136,63,39
734,360,314,143,69,47
735,360,304,147,71,56
736,360,289,168,94,61
737,360,272,175,111,74
738,360,257,185,120,82
739,360,244,197,124,87
740,360,230,214,124,89
741,360,211,232,129,94
742,360,192,239,154,113
743,360,162,259,171,123
744,360,136,283,184,132
745,360,115,313,196,140
746,360,88,347,200,146
747,360,74,387,207,155
748,360,76,433,219,165
749,360,64,485,229,177
750,360,52,544,245,195
751,360,39,615,267,217
752,360,11,679,316,264
753,360,-6,808,311,259
754,360,-10,942,281,229
