1158,595,517,189,31,38
1159,595,517,176,35,39
1160,595,518,166,34,37
1161,595,519,157,35,33
1162,595,520,150,35,29
1163,595,522,140,29,27
1164,595,526,128,25,29
1165,595,528,120,24,30
1166,595,530,113,29,31
1167,595,532,105,28,33
1168,595,536,98,29,35
1169,595,536,93,33,35
1170,595,536,89,36,36
1171,595,537,84,39,36
1172,595,538,81,42,35
1173,595,541,79,43,33
1174,595,545,78,42,32
1175,595,550,76,40,32
1176,595,554,75,38,35
1177,595,558,76,40,35
1178,595,560,76,42,36
1179,595,563,76,46,40
1180,595,568,76,46,43
1181,595,572,78,43,45
1182,595,578,81,39,46
1183,595,585,85,37,48
1184,595,590,91,32,48
1185,595,598,101,30,44
1186,595,602,104,34,48
1187,595,609,113,33,49
1188,595,604,125,47,47
1189,595,610,133,45,49
1190,595,616,145,44,47
1191,595,616,130,55,75
1192,595,622,140,56,79
1193,595,629,152,59,80
1194,595,634,168,56,78
1195,595,628,195,89,78
1196,595,632,214,86,75
1197,595,640,231,84,73
1198,595,644,247,89,78
1199,595,649,264,94,82
1200,595,656,282,98,85
1201,595,668,301,106,89
1210,595,714,522,121,89
1211,595,732,553,126,88
1212,595,725,582,134,94
1213,595,729,612,148,102
1214,595,724,641,161,111
1215,595,719,675,172,118
1216,595,719,711,181,125
1217,595,726,750,188,129
1218,595,735,793,195,132
1219,595,733,841,203,138
1220,595,745,888,213,145
1221,595,749,940,222,151
1222,595,757,996,230,157
1223,595,772,1058,240,164
1224,595,787,1124,252,172
1225,595,800,1201,259,177
1226,595,807,1284,271,186
1227,595,817,1376,281,195
1228,595,819,1459,316,221
1229,595,869,1593,281,200
1230,595,939,1732,207,149
