1591,775,505,184,41,36
1592,775,505,174,43,39
1593,775,506,166,43,39
1594,775,507,159,44,39
1595,775,507,151,46,40
1596,775,506,145,50,40
1597,775,508,140,50,39
1598,775,509,136,51,40
1599,775,511,133,52,39
1600,775,515,132,49,39
1601,775,517,132,50,41
1602,775,521,133,47,43
1603,775,524,136,47,44
1604,775,528,136,45,48
1605,775,533,136,42,53
1606,775,537,139,39,55
1607,775,540,141,39,59
1608,775,544,143,38,61
1609,775,548,147,36,61
1610,775,552,150,35,65
1611,775,554,152,36,71
1612,775,558,156,36,75
1613,775,561,161,38,76
1614,775,564,165,36,80
1615,775,564,171,41,82
1616,775,569,181,39,81
1617,775,571,190,41,82
1618,775,574,201,42,83
1619,775,578,214,44,83
1620,775,582,228,42,83
1621,775,587,244,41,83
1622,775,589,265,47,82
1623,775,565,260,109,108
1624,775,582,286,100,101
1625,775,592,318,105,104
1626,775,596,343,109,105
1627,775,598,372,112,105
1628,775,597,404,113,104
1629,775,596,438,114,103
1630,775,601,475,119,105
1631,775,603,515,123,105
1632,775,600,556,129,109
1633,775,596,600,137,114
1634,775,605,645,149,121
1635,775,605,694,163,129
1636,775,594,748,179,142
1637,775,590,805,197,156
1638,775,583,868,218,172
1639,775,579,940,241,189
1640,775,576,1019,263,206
1641,775,572,1109,284,223
1642,775,568,1213,307,241
1643,775,562,1327,330,263
1644,775,544,1432,377,307
