971,489,553,162,39,40
972,489,554,153,36,41
973,489,555,143,36,40
974,489,556,134,37,41
975,489,555,125,40,42
976,489,557,119,40,40
977,489,556,112,42,39
978,489,557,104,42,39
979,489,558,97,42,39
980,489,557,89,44,39
981,489,557,84,46,39
982,489,557,77,46,40
983,489,558,71,44,40
984,489,556,65,46,44
985,489,557,60,43,45
986,489,556,56,43,47
987,489,554,55,42,46
988,489,553,54,41,48
989,489,552,54,40,47
990,489,550,60,41,44
991,489,549,58,41,49
992,489,546,64,43,47
993,489,544,65,47,50
994,489,543,71,49,49
995,489,543,73,48,53
996,489,540,79,52,54
997,489,540,82,52,60
998,489,539,88,53,60
999,489,539,94,53,62
1000,489,540,101,51,63
1001,489,539,109,51,64
1002,489,539,117,49,65
1003,489,535,126,54,66
1004,489,535,137,57,67
1005,489,535,147,55,69
1006,489,533,159,58,69
1007,489,529,171,61,66
1008,489,527,168,83,90
1009,489,532,181,104,79
1010,489,521,194,105,91
1011,489,520,209,108,104
1012,489,521,244,79,88
1013,489,520,259,82,95
1014,489,516,260,103,116
1015,489,515,266,109,133
1016,489,529,299,102,123
1017,489,541,329,118,118
1018,489,490,313,225,172
1019,489,496,343,233,178
1020,489,521,393,217,166
1021,489,542,445,205,156
1022,489,560,495,213,162
1023,489,578,546,212,161
1024,489,595,601,219,166
1025,489,611,659,232,175
1026,489,629,725,244,184
1027,489,649,798,261,196
1028,489,669,881,278,208
1029,489,675,957,321,241
1030,489,727,1092,298,226
1031,489,770,1235,299,228
1032,489,806,1383,313,241
1033,489,852,1537,304,234
