1158,582,517,189,31,38
1159,582,517,176,35,39
1160,582,518,166,34,37
1161,582,519,157,35,33
1162,582,520,150,35,29
1163,582,522,140,29,27
1164,582,526,128,25,29
1165,582,528,120,24,30
1166,582,530,113,29,31
1167,582,532,105,28,33
1168,582,536,98,29,35
1169,582,536,93,33,35
1170,582,536,89,36,36
1171,582,537,84,39,36
1172,582,538,81,42,35
1173,582,541,79,43,33
1174,582,545,78,42,32
1175,582,550,76,40,32
1176,582,554,75,38,35
1177,582,558,76,40,35
1178,582,560,76,42,36
1179,582,563,76,46,40
1180,582,568,76,46,43
1181,582,572,78,43,45
1182,582,578,81,39,46
1183,582,585,85,37,48
1184,582,590,91,32,48
1185,582,598,101,30,44
1186,582,602,104,34,48
1187,582,609,113,33,49
1188,582,604,125,47,47
1189,582,610,133,45,49
1190,582,616,145,44,47
1191,582,616,130,55,75
1192,582,622,140,56,79
1193,582,629,152,59,80
1194,582,634,168,56,78
1195,582,628,195,89,78
1196,582,632,214,86,75
1197,582,640,231,84,73
1198,582,644,247,89,78
1199,582,649,264,94,82
1200,582,656,282,98,85
1201,582,668,301,106,89
1210,582,714,522,121,89
1211,582,732,553,126,88
1212,582,725,582,134,94
1213,582,729,612,148,102
1214,582,724,641,161,111
1215,582,719,675,172,118
1216,582,719,711,181,125
1217,582,726,750,188,129
1218,582,735,793,195,132
1219,582,733,841,203,138
1220,582,745,888,213,145
1221,582,749,940,222,151
1222,582,757,996,230,157
1223,582,772,1058,240,164
1224,582,787,1124,252,172
1225,582,800,1201,259,177
1226,582,807,1284,271,186
1227,582,817,1376,281,195
1228,582,819,1459,316,221
1229,582,869,1593,281,200
1230,582,939,1732,207,149
