971,487,553,162,39,40
972,487,554,153,36,41
973,487,555,143,36,40
974,487,556,134,37,41
975,487,555,125,40,42
976,487,557,119,40,40
977,487,556,112,42,39
978,487,557,104,42,39
979,487,558,97,42,39
980,487,557,89,44,39
981,487,557,84,46,39
982,487,557,77,46,40
983,487,558,71,44,40
984,487,556,65,46,44
985,487,557,60,43,45
986,487,556,56,43,47
987,487,554,55,42,46
988,487,553,54,41,48
989,487,552,54,40,47
990,487,550,60,41,44
991,487,549,58,41,49
992,487,546,64,43,47
993,487,544,65,47,50
994,487,543,71,49,49
995,487,543,73,48,53
996,487,540,79,52,54
997,487,540,82,52,60
998,487,539,88,53,60
999,487,539,94,53,62
1000,487,540,101,51,63
1001,487,539,109,51,64
1002,487,539,117,49,65
1003,487,535,126,54,66
1004,487,535,137,57,67
1005,487,535,147,55,69
1006,487,533,159,58,69
1007,487,529,171,61,66
1008,487,527,168,83,90
1009,487,532,181,104,79
1010,487,521,194,105,91
1011,487,520,209,108,104
1012,487,521,244,79,88
1013,487,520,259,82,95
1014,487,516,260,103,116
1015,487,515,266,109,133
1016,487,529,299,102,123
1017,487,541,329,118,118
1018,487,490,313,225,172
1019,487,496,343,233,178
1020,487,521,393,217,166
1021,487,542,445,205,156
1022,487,560,495,213,162
1023,487,578,546,212,161
1024,487,595,601,219,166
1025,487,611,659,232,175
1026,487,629,725,244,184
1027,487,649,798,261,196
1028,487,669,881,278,208
1029,487,675,957,321,241
1030,487,727,1092,298,226
1031,487,770,1235,299,228
1032,487,806,1383,313,241
1033,487,852,1537,304,234
