720,353,413,45,39,31
721,353,408,47,40,30
722,353,402,49,40,29
723,353,397,52,40,28
724,353,392,54,44,32
725,353,385,56,47,33
726,353,379,61,48,38
727,353,373,68,48,39
728,353,365,79,49,38
729,353,357,89,51,39
730,353,351,97,50,43
731,353,341,113,58,38
732,353,333,124,60,39
733,353,325,136,63,39
734,353,314,143,69,47
735,353,304,147,71,56
736,353,291,165,88,61
737,353,275,172,103,74
738,353,261,182,110,82
739,353,249,194,113,87
740,353,235,211,112,89
741,353,217,229,116,94
742,353,200,237,138,113
743,353,171,257,152,123
744,353,146,281,163,132
745,353,126,311,173,140
746,353,100,346,175,146
747,353,87,386,180,155
748,353,90,431,190,165
749,353,79,483,197,177
750,353,70,543,209,195
751,353,59,614,226,218
752,353,35,678,266,264
753,353,18,807,261,260
754,353,11,941,236,229
759,353,43,1409,208,181
