299,194,582,202,20,22
300,194,577,215,23,22
301,194,577,224,23,28
302,194,576,240,23,31
303,194,578,254,21,24
304,194,578,273,23,28
305,194,583,292,15,25
306,194,576,287,71,53
307,194,578,307,31,52
308,194,578,324,70,54
309,194,578,339,70,60
310,194,578,360,73,55
311,194,578,376,33,56
312,194,572,404,59,59
313,194,578,425,64,63
314,194,571,451,66,65
315,194,575,478,67,65
316,194,575,509,66,62
317,194,573,541,67,61
318,194,568,574,68,61
319,194,553,607,72,65
320,194,538,641,75,68
321,194,536,676,79,72
322,194,527,713,81,74
323,194,523,754,79,73
324,194,524,799,78,70
325,194,517,842,82,73
326,194,507,887,86,76
327,194,495,934,92,82
328,194,479,980,97,88
329,194,467,1030,102,94
330,194,462,1091,101,93
331,194,450,1151,105,97
332,194,440,1220,105,97
333,194,421,1287,114,106
334,194,402,1365,112,106
335,194,384,1446,112,106
336,194,363,1522,125,121
