1369,653,627,0,33,15
1370,653,627,0,36,26
1371,653,629,0,41,38
1372,653,629,0,44,48
1373,653,634,0,46,63
1374,653,637,7,47,72
1375,653,644,23,46,72
1376,653,649,42,49,69
1377,653,652,56,50,75
1378,653,657,79,51,73
1379,653,626,100,128,77
1380,653,633,125,124,78
1381,653,640,150,124,81
1382,653,648,177,122,83
1383,653,654,206,120,85
1384,653,660,236,121,89
1385,653,656,255,140,107
1386,653,658,284,149,118
1387,653,662,318,153,125
1388,653,673,364,145,122
1389,653,679,404,149,129
1390,653,684,450,149,133
1391,653,690,500,150,137
1392,653,699,556,144,134
1393,653,710,618,138,131
1394,653,719,686,136,131
1395,653,732,752,140,134
1396,653,734,818,148,143
1397,653,739,888,156,152
1398,653,743,960,165,162
1399,653,751,1036,175,172
1400,653,759,1120,186,182
1401,653,767,1210,196,193
1402,653,775,1310,206,205
1403,653,791,1417,216,216
1404,653,792,1517,237,242
1405,653,838,1676,178,181
