1157,578,514,203,36,69
1158,578,517,189,31,38
1159,578,517,176,35,39
1160,578,518,166,34,37
1161,578,519,157,35,33
1162,578,520,150,35,29
1163,578,522,140,29,27
1164,578,526,128,25,29
1165,578,528,120,24,30
1166,578,530,113,29,31
1167,578,532,105,28,33
1168,578,536,98,29,35
1169,578,536,93,33,35
1170,578,536,89,36,36
1171,578,537,84,39,36
1172,578,538,81,42,35
1173,578,541,79,43,33
1174,578,545,78,42,32
1175,578,550,76,40,32
1176,578,554,75,38,35
1177,578,558,76,40,35
1178,578,560,76,42,36
1179,578,563,76,46,40
1180,578,568,76,46,43
1181,578,572,78,43,45
1182,578,578,81,39,46
1183,578,585,85,37,48
1184,578,590,91,32,48
1185,578,598,101,30,44
1186,578,602,104,34,48
1187,578,609,113,33,49
1188,578,604,125,47,47
1189,578,610,133,45,49
1190,578,616,145,44,47
1191,578,616,130,55,75
1192,578,622,140,56,79
1193,578,629,152,59,80
1194,578,634,168,56,78
1195,578,628,195,89,78
1196,578,632,214,86,75
1197,578,640,231,84,73
1198,578,644,247,89,78
1199,578,649,264,94,82
1200,578,656,282,98,85
1201,578,668,301,107,89
1210,578,713,522,122,89
1211,578,731,553,126,88
1212,578,725,582,135,94
1213,578,729,612,149,102
1214,578,724,641,162,111
1215,578,718,675,173,118
1216,578,719,711,182,125
1217,578,726,750,189,129
1218,578,735,793,197,132
1219,578,733,841,204,138
1220,578,744,888,215,145
1221,578,748,940,223,151
1222,578,756,996,232,157
1223,578,771,1058,242,164
1224,578,786,1124,253,172
1225,578,799,1201,261,177
1226,578,807,1284,273,186
1227,578,816,1376,283,195
1228,578,818,1459,318,221
1229,578,868,1593,283,200
1230,578,939,1732,208,149
