1371,457,627,0,36,26
1372,457,629,0,41,38
1373,457,629,0,44,48
1374,457,634,0,46,63
1375,457,637,7,47,72
1376,457,644,23,46,72
1377,457,649,42,49,69
1378,457,652,56,50,75
1379,457,657,79,51,73
1380,457,664,100,48,75
1381,457,669,124,49,76
1382,457,672,144,54,79
1383,457,679,170,55,82
1384,457,683,199,56,83
1385,457,689,229,56,86
1386,457,691,250,63,98
1387,457,695,278,66,108
1388,457,698,311,71,116
1389,457,705,355,72,118
1390,457,711,395,76,124
1391,457,715,440,77,128
1392,457,720,490,80,133
1393,457,726,544,80,134
1394,457,734,604,80,134
1395,457,741,671,82,134
1396,457,753,738,89,136
1397,457,757,806,92,140
1398,457,764,876,95,147
1399,457,770,950,100,154
1400,457,779,1026,107,164
1401,457,790,1111,114,173
1402,457,800,1203,119,181
1403,457,811,1303,123,191
1404,457,831,1412,124,201
1405,457,844,1518,121,214
1406,457,865,1657,114,195
1407,457,875,1733,115,198
