295,12,570,210,70,77
296,12,569,222,70,71
297,12,576,237,71,59
298,12,576,249,44,50
299,12,577,265,34,47
300,12,575,262,41,64
301,12,577,281,69,61
302,12,580,306,70,54
303,12,581,326,70,54
304,12,579,345,72,55
305,12,576,366,72,59
306,12,580,388,68,60
307,12,582,409,63,61
308,12,572,435,62,62
309,12,573,461,65,65
310,12,577,491,66,65
311,12,578,522,66,65
312,12,582,557,64,62
313,12,583,591,64,61
314,12,581,637,49,48
315,12,581,665,60,58
316,12,577,700,62,61
317,12,578,736,65,64
318,12,576,775,67,65
319,12,572,817,67,65
320,12,559,859,67,68
321,12,553,903,67,70
322,12,554,950,69,71
323,12,549,998,68,71
324,12,548,1049,67,71
325,12,550,1101,70,74
326,12,545,1154,72,78
327,12,544,1208,77,85
328,12,538,1266,78,89
329,12,537,1327,83,96
330,12,536,1390,85,101
331,12,534,1456,85,106
332,12,536,1519,94,120
