972,428,553,162,39,40
973,428,554,153,36,41
974,428,555,143,36,40
975,428,556,134,37,41
976,428,555,125,40,42
977,428,557,119,40,40
978,428,556,112,42,39
979,428,557,104,42,39
980,428,558,97,42,39
981,428,557,89,44,39
982,428,557,84,46,39
983,428,557,77,46,40
984,428,558,71,44,40
985,428,556,65,46,44
986,428,557,60,43,45
987,428,556,56,43,47
988,428,554,55,42,46
989,428,553,54,41,48
990,428,552,54,40,47
991,428,550,60,41,44
992,428,549,58,41,49
993,428,546,64,43,47
994,428,544,65,47,50
995,428,543,71,49,49
996,428,543,73,48,53
997,428,540,79,52,54
998,428,540,82,52,60
999,428,539,88,53,60
1000,428,539,94,53,62
1001,428,540,101,51,63
1002,428,539,109,51,64
1003,428,539,117,49,65
1004,428,535,126,54,66
1005,428,535,137,57,67
1006,428,535,147,55,69
1007,428,533,159,58,69
1008,428,529,171,61,66
1009,428,527,168,83,90
1010,428,532,181,104,79
1011,428,521,194,105,91
1012,428,520,209,108,104
1013,428,521,244,79,88
1014,428,520,259,82,95
1015,428,516,260,103,116
1016,428,515,266,109,133
1017,428,529,299,102,123
1018,428,541,329,118,118
1019,428,534,310,127,143
1020,428,540,336,132,154
1021,428,558,380,133,155
1022,428,574,429,130,154
1023,428,595,481,132,157
1024,428,613,530,133,159
1025,428,633,586,133,162
1026,428,652,647,138,167
1027,428,675,714,142,174
1028,428,700,789,148,183
1029,428,725,873,155,193
1030,428,748,956,165,213
1031,428,763,1003,166,215
