51,3,397,261,71,47
52,3,392,280,68,47
53,3,385,298,72,53
54,3,380,308,68,63
55,3,375,321,69,70
56,3,369,337,31,74
57,3,361,353,51,79
58,3,357,368,70,81
59,3,352,386,70,83
60,3,345,405,56,84
61,3,318,422,108,89
62,3,305,445,103,89
63,3,301,477,93,83
64,3,299,511,81,76
65,3,299,535,87,83
66,3,298,566,84,81
67,3,298,603,77,76
68,3,287,643,65,67
69,3,285,682,66,68
70,3,271,719,74,76
71,3,258,756,80,83
72,3,238,798,86,93
73,3,221,845,98,110
74,3,206,899,104,121
75,3,195,959,104,126
76,3,186,1029,101,126
77,3,181,1106,95,122
78,3,179,1189,75,100
79,3,169,1275,72,99
