306,17,576,287,71,53
307,17,578,307,31,52
308,17,578,324,70,54
309,17,578,339,70,60
310,17,578,360,73,55
311,17,578,376,33,56
312,17,578,397,32,58
313,17,577,417,68,64
314,17,573,444,42,65
315,17,572,472,69,63
316,17,567,498,73,62
317,17,565,530,72,61
318,17,561,563,71,61
319,17,547,595,74,64
320,17,533,628,75,68
321,17,531,663,78,72
322,17,523,699,78,74
323,17,520,740,75,73
324,17,521,785,72,70
325,17,515,829,75,73
326,17,506,874,78,77
327,17,495,920,82,82
328,17,480,965,84,88
329,17,469,1015,87,95
330,17,465,1075,84,93
331,17,454,1135,86,98
332,17,445,1204,85,98
333,17,428,1271,90,106
334,17,409,1348,87,106
335,17,392,1429,85,106
336,17,373,1506,93,121
