971,708,553,162,39,40
972,708,554,153,36,41
973,708,555,143,36,40
974,708,556,134,37,41
975,708,555,125,40,42
976,708,557,119,40,40
977,708,556,112,42,39
978,708,557,104,42,39
979,708,558,97,42,39
980,708,557,89,44,39
981,708,557,84,46,39
982,708,557,77,46,40
983,708,558,71,44,40
984,708,556,65,46,44
985,708,557,60,43,45
986,708,556,56,43,47
987,708,554,55,42,46
988,708,553,54,41,48
989,708,552,54,40,47
990,708,550,60,41,44
991,708,549,58,41,49
992,708,546,64,43,47
993,708,544,65,47,50
994,708,543,71,49,49
995,708,543,73,48,53
996,708,540,79,52,54
997,708,540,82,52,60
998,708,539,88,53,60
999,708,539,94,53,62
1000,708,540,101,51,63
1001,708,539,109,51,64
1002,708,539,117,49,65
1003,708,535,126,54,66
1004,708,535,137,57,67
1005,708,535,147,55,69
1006,708,533,159,58,69
1007,708,529,171,61,66
1008,708,527,168,83,90
1009,708,532,181,104,79
1010,708,521,194,105,91
1011,708,520,209,108,104
1012,708,521,244,79,88
1013,708,520,259,82,95
1014,708,516,260,103,116
1015,708,515,266,109,133
1016,708,529,299,102,123
1017,708,541,329,118,118
1018,708,518,295,157,172
1019,708,525,321,161,179
1020,708,548,371,149,166
1021,708,568,425,139,157
1022,708,589,476,143,163
1023,708,608,526,141,161
1024,708,626,582,144,166
1025,708,645,640,151,175
1026,708,666,706,158,185
1027,708,690,779,167,196
1028,708,713,861,176,209
1029,708,729,937,201,241
1030,708,777,1071,184,226
1031,708,822,1215,181,229
1032,708,863,1364,186,241
1033,708,909,1518,178,235
