1353,650,553,151,27,40
1354,650,555,136,28,39
1355,650,555,118,28,41
1356,650,555,104,29,41
1357,650,554,89,34,43
1358,650,557,77,33,42
1359,650,557,65,33,43
1360,650,560,52,31,45
1361,650,561,40,30,46
1362,650,561,29,32,47
1363,650,561,18,35,46
1364,650,563,9,32,45
1365,650,565,0,32,44
1366,650,567,0,32,36
1367,650,570,0,31,28
1368,650,573,0,31,20
1369,650,627,0,33,15
1370,650,627,0,36,26
1371,650,629,0,41,38
1372,650,629,0,44,48
1373,650,634,0,46,63
1374,650,637,7,47,72
1375,650,644,23,46,72
1376,650,649,42,49,69
1377,650,652,56,50,75
1378,650,644,91,90,73
1379,650,650,113,90,75
1380,650,655,136,90,76
1381,650,660,160,93,79
1382,650,666,187,95,81
1383,650,670,215,97,83
1384,650,674,244,101,88
1385,650,669,263,121,106
1386,650,669,291,133,117
1387,650,671,325,141,124
1388,650,680,371,137,121
1389,650,683,410,145,128
1390,650,686,455,149,131
1391,650,690,505,154,136
1392,650,698,561,151,133
1393,650,707,622,148,130
1394,650,714,689,149,130
1395,650,726,755,155,133
1396,650,726,821,167,142
1397,650,729,890,178,151
1398,650,731,962,192,162
1399,650,737,1038,205,171
1400,650,743,1122,220,182
1401,650,749,1212,235,193
1402,650,754,1312,249,204
1403,650,768,1419,263,215
1404,650,765,1519,292,242
1405,650,818,1677,220,180
