971,494,553,162,39,40
972,494,554,153,36,41
973,494,555,143,36,40
974,494,556,134,37,41
975,494,555,125,40,42
976,494,557,119,40,40
977,494,556,112,42,39
978,494,557,104,42,39
979,494,558,97,42,39
980,494,557,89,44,39
981,494,557,84,46,39
982,494,557,77,46,40
983,494,558,71,44,40
984,494,556,65,46,44
985,494,557,60,43,45
986,494,556,56,43,47
987,494,554,55,42,46
988,494,553,54,41,48
989,494,552,54,40,47
990,494,550,60,41,44
991,494,549,58,41,49
992,494,546,64,43,47
993,494,544,65,47,50
994,494,543,71,49,49
995,494,543,73,48,53
996,494,540,79,52,54
997,494,540,82,52,60
998,494,539,88,53,60
999,494,539,94,53,62
1000,494,540,101,51,63
1001,494,539,109,51,64
1002,494,539,117,49,65
1003,494,535,126,54,66
1004,494,535,137,57,67
1005,494,535,147,55,69
1006,494,533,159,58,69
1007,494,529,171,61,66
1008,494,527,168,83,90
1009,494,532,181,104,79
1010,494,521,194,105,91
1011,494,520,209,108,104
1012,494,521,244,79,88
1013,494,520,259,82,95
1014,494,516,260,103,116
1015,494,515,266,109,133
1016,494,529,299,102,123
1017,494,541,329,118,118
1018,494,490,313,225,172
1019,494,496,343,233,178
1020,494,521,393,217,166
1021,494,542,445,205,156
1022,494,560,495,213,162
1023,494,578,546,212,161
1024,494,595,601,219,166
1025,494,611,659,232,175
1026,494,629,725,244,184
1027,494,649,798,261,196
1028,494,669,881,278,208
1029,494,675,957,321,241
1030,494,727,1092,298,226
1031,494,770,1235,299,228
1032,494,806,1383,313,241
1033,494,852,1537,304,234
