697,354,537,157,20,39
698,354,536,143,19,40
699,354,533,130,20,44
700,354,529,121,21,41
701,354,525,113,23,38
702,354,521,104,23,39
703,354,518,96,21,39
704,354,513,86,22,44
705,354,509,80,20,42
706,354,504,71,21,44
707,354,497,65,22,44
708,354,491,61,19,42
709,354,487,55,17,44
710,354,481,51,15,43
711,354,474,49,14,29
712,354,467,45,17,42
713,354,459,42,21,38
714,354,451,41,24,40
715,354,443,39,29,40
716,354,437,39,31,39
717,354,430,39,34,38
718,354,424,39,36,36
719,354,418,44,38,31
720,354,413,45,39,31
721,354,408,47,40,30
722,354,402,49,40,29
723,354,397,52,40,28
724,354,392,54,44,32
725,354,385,56,47,33
726,354,379,61,48,38
727,354,373,68,48,39
728,354,365,79,49,38
729,354,357,89,51,39
730,354,351,97,50,43
731,354,341,113,58,38
732,354,333,124,60,39
733,354,325,136,63,39
734,354,314,143,69,47
735,354,304,147,71,56
736,354,289,168,94,61
737,354,272,175,111,74
738,354,257,185,120,82
739,354,244,197,124,87
740,354,230,214,124,89
741,354,211,232,129,94
742,354,192,239,154,113
743,354,162,259,171,123
744,354,136,283,184,132
745,354,115,313,196,140
746,354,88,347,200,146
747,354,74,387,207,155
748,354,76,433,219,165
749,354,64,485,229,177
750,354,52,544,245,195
751,354,39,615,267,217
752,354,11,679,316,264
753,354,-6,808,311,259
754,354,-10,942,281,229
