293,185,591,209,20,28
294,185,588,220,23,23
295,185,570,210,70,77
296,185,569,222,70,71
297,185,576,237,71,59
298,185,576,249,44,50
299,185,577,265,34,47
300,185,575,262,41,64
301,185,577,281,69,61
302,185,580,306,70,54
303,185,581,326,70,54
304,185,579,345,72,55
305,185,576,366,72,59
306,185,580,388,68,60
307,185,584,417,67,64
308,185,574,443,67,64
309,185,574,470,71,67
310,185,577,501,73,67
311,185,579,532,73,66
312,185,582,567,72,63
313,185,583,601,72,62
314,185,581,647,56,49
315,185,580,674,68,58
316,185,576,710,71,61
317,185,577,747,76,64
318,185,574,787,79,66
319,185,570,829,79,65
320,185,556,871,81,68
321,185,550,916,82,70
322,185,551,962,84,71
323,185,545,1011,84,71
324,185,544,1062,84,71
325,185,545,1114,88,74
326,185,540,1168,91,78
327,185,537,1222,99,85
328,185,530,1281,103,89
329,185,528,1342,110,96
330,185,526,1406,115,101
331,185,523,1472,117,106
332,185,523,1536,131,119
333,185,526,1633,113,106
334,185,523,1723,107,104
335,185,537,1837,75,74
