1591,780,505,184,41,36
1592,780,505,174,43,39
1593,780,506,166,43,39
1594,780,507,159,44,39
1595,780,507,151,46,40
1596,780,506,145,50,40
1597,780,508,140,50,39
1598,780,509,136,51,40
1599,780,511,133,52,39
1600,780,515,132,49,39
1601,780,517,132,50,41
1602,780,521,133,47,43
1603,780,524,136,47,44
1604,780,528,136,45,48
1605,780,533,136,42,53
1606,780,537,139,39,55
1607,780,540,141,39,59
1608,780,544,143,38,61
1609,780,548,147,36,61
1610,780,552,150,35,65
1611,780,554,152,36,71
1612,780,558,156,36,75
1613,780,561,161,38,76
1614,780,564,165,36,80
1615,780,564,171,41,82
1616,780,569,181,39,81
1617,780,571,190,41,82
1618,780,574,201,42,83
1619,780,578,214,44,83
1620,780,582,228,42,83
1621,780,587,244,41,83
1622,780,589,265,47,82
1623,780,565,260,109,108
1624,780,582,286,100,101
1625,780,592,318,105,104
1626,780,596,343,109,105
1627,780,598,372,112,105
1628,780,597,404,113,104
1629,780,596,438,114,103
1630,780,601,475,119,105
1631,780,603,515,123,105
1632,780,600,556,129,109
1633,780,596,600,137,114
1634,780,605,645,149,121
1635,780,605,694,163,129
1636,780,594,748,179,142
1637,780,590,805,197,156
1638,780,583,868,218,172
1639,780,579,940,241,189
1640,780,576,1019,263,206
1641,780,572,1109,284,223
1642,780,568,1213,307,241
1643,780,562,1327,330,263
1644,780,544,1432,377,307
